Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729574179520,3228,3228,3228,3228,3228,3228,3228,3228,71.74037170410156,67.58963775634766,76.13264465332031,78.09654998779297,73.91802978515625,69.5418930053711,73.09190368652344,74.17501831054688,70.62156677246094,69.5893783569336,50,50,50,NaN,100,100,NaN,0,10.599837303161621,17179869184,22548578304,3942055936,21248278528
312,1729574179520,3228,3228,3228,3228,3228,3228,3228,3228,71.74037170410156,67.58963775634766,76.13264465332031,78.09654998779297,73.91802978515625,69.5418930053711,73.09190368652344,74.17501831054688,70.62156677246094,69.5893783569336,0,NaN,100,100,100,NaN,50,50,10.599837303161621,17179869184,22548578304,3942055936,21248278528
309,1729574179833,3228,3228,3228,3228,3228,3228,3228,3228,74.07046508789063,70.85684204101563,78.9110107421875,81.19571685791016,76.2107162475586,71.99987030029297,78.28260803222656,78.69949340820313,74.35511016845703,72.61846160888672,50,46.66666793823242,96.66666412353516,93.54838562011719,93.54838562011719,87.09677124023438,87.09677124023438,67.74193572998047,10.599837303161621,17179869184,22548578304,3942055936,21248278528
309,1729574180142,3228,3228,3228,3228,3228,3228,3228,3228,74.07046508789063,70.85684204101563,78.9110107421875,81.19571685791016,76.2107162475586,71.99987030029297,78.28260803222656,78.69949340820313,74.35511016845703,72.61846160888672,58.06451416015625,56.25,81.25,83.87096405029297,70.96774291992188,80.6451644897461,67.74193572998047,67.74193572998047,10.599837303161621,17179869184,22548578304,4073816064,21248278528
309,1729574180453,3228,3228,3228,3228,3228,3228,3228,3228,74.07046508789063,70.85684204101563,78.9110107421875,81.19571685791016,76.2107162475586,71.99987030029297,78.28260803222656,78.69949340820313,74.35511016845703,72.61846160888672,15.625,25,76.66666412353516,35.48387145996094,32.25806427001953,25.80644989013672,22.580644607543945,3.22580623626709,26.113842010498047,17179869184,22548578304,4072587264,21248278528
6,1729574180763,3228,3228,3228,3228,3228,3228,3228,3228,74.07046508789063,70.85684204101563,78.9110107421875,81.19571685791016,76.2107162475586,71.99987030029297,78.28260803222656,78.69949340820313,74.35511016845703,72.61846160888672,30.000001907348633,24.137929916381836,61.29032516479492,54.83871078491211,50,51.61289978027344,33.333335876464844,32.25806427001953,26.113842010498047,17179869184,22548578304,4018552832,21248278528
