Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729587504937,3228,3228,3228,3228,3228,3228,3228,3228,62.187477111816406,58.3691520690918,64.37620544433594,66.36113739013672,64.78795623779297,60.39934539794922,60.17988967895508,60.81138229370117,59.660240173339844,59.893333435058594,0,0,100,100,100,0,50,0,13.755730628967285,17179869184,22548578304,3960586240,21094400000
309,1729587504937,3228,3228,3228,3228,3228,3228,3228,3228,62.187477111816406,58.3691520690918,64.37620544433594,66.36113739013672,64.78795623779297,60.39934539794922,60.17988967895508,60.81138229370117,59.660240173339844,59.893333435058594,0,0,100,100,0,100,NaN,50,13.755730628967285,17179869184,22548578304,3965157376,21094400000
306,1729587505247,3228,3228,3228,3228,3228,3228,3228,3228,62.3508186340332,59.33375930786133,64.8250961303711,66.54145812988281,64.96392059326172,60.775489807128906,62.65563201904297,62.96442794799805,60.78963851928711,60.623802185058594,60.000003814697266,59.375,80.6451644897461,64.51612854003906,71.875,71.875,60.000003814697266,58.620689392089844,13.755730628967285,17179869184,22548578304,4039770112,21094400000
302,1729587505553,3228,3228,3228,3228,3228,3228,3228,3228,62.3508186340332,59.33375930786133,64.8250961303711,66.54145812988281,64.96392059326172,60.775489807128906,62.65563201904297,62.96442794799805,60.78963851928711,60.623802185058594,38.70967483520508,36.66666793823242,67.74193572998047,58.06451416015625,45.16128921508789,48.3870964050293,40.625,34.375,13.755730628967285,17179869184,22548578304,4057153536,21094400000
306,1729587505856,3228,3228,3228,3228,3228,3228,3228,3228,62.3508186340332,59.33375930786133,64.8250961303711,66.54145812988281,64.96392059326172,60.775489807128906,62.65563201904297,62.96442794799805,60.78963851928711,60.623802185058594,13.333333969116211,16.666667938232422,43.33333206176758,30.000001907348633,24.137929916381836,13.793103218078613,0,0,13.682729721069336,17179869184,22548578304,4057530368,21094400000
7,1729587506162,3228,3228,3228,3228,3228,3228,3228,3228,62.460113525390625,59.67185974121094,64.04752349853516,65.32235717773438,63.599021911621094,60.5586051940918,61.380680084228516,62.124691009521484,61.69607925415039,61.09264373779297,32.25806427001953,29.032257080078125,35.48387145996094,16.129032135009766,13.333333969116211,3.3333334922790527,0,0,13.682729721069336,17179869184,22548578304,3985883136,21094400000
