Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729571026449,3228,3228,3228,3228,3228,3228,3228,3228,58.90038299560547,56.686546325683594,58.43309783935547,58.8129768371582,58.960418701171875,57.71117401123047,56.57761001586914,58.21295928955078,59.67909240722656,59.203948974609375,0,0,0,0,0,0,0,0,7.618112087249756,17179869184,22548578304,5132353536,21248278528
309,1729571026449,3228,3228,3228,3228,3228,3228,3228,3228,58.90038299560547,56.686546325683594,58.43309783935547,58.8129768371582,58.960418701171875,57.71117401123047,56.57761001586914,58.21295928955078,59.67909240722656,59.203948974609375,0,50,NaN,NaN,50,0,0,0,7.618112087249756,17179869184,22548578304,5132353536,21248278528
309,1729571026759,3228,3228,3228,3228,3228,3228,3228,3228,60.2349739074707,57.43756103515625,61.009666442871094,61.83047866821289,60.93829345703125,58.567386627197266,58.82518768310547,60.372135162353516,60.79901885986328,59.91893005371094,83.87096405029297,80.6451644897461,93.75,90.625,90.32257843017578,87.5,87.09677124023438,87.09677124023438,7.618112087249756,17179869184,22548578304,5132353536,21248278528
308,1729571027070,3228,3228,3228,3228,3228,3228,3228,3228,60.2349739074707,57.43756103515625,61.009666442871094,61.83047866821289,60.93829345703125,58.567386627197266,58.82518768310547,60.372135162353516,60.79901885986328,59.91893005371094,70.96774291992188,67.74193572998047,81.25,90.32257843017578,83.87096405029297,80.6451644897461,73.33333587646484,67.74193572998047,7.618112087249756,17179869184,22548578304,7373340672,21248278528
307,1729571027378,3228,3228,3228,3228,3228,3228,3228,3228,60.2349739074707,57.43756103515625,61.009666442871094,61.83047866821289,60.93829345703125,58.567386627197266,58.82518768310547,60.372135162353516,60.79901885986328,59.91893005371094,32.25806427001953,32.25806427001953,60.000003814697266,37.5,33.333335876464844,23.33333396911621,16.129032135009766,13.333333969116211,6.2404961585998535,17179869184,22548578304,7994589184,21248278528
306,1729571027686,3228,3228,3228,3228,3228,3228,3228,3228,60.2349739074707,57.43756103515625,61.009666442871094,61.83047866821289,60.93829345703125,58.567386627197266,58.82518768310547,60.372135162353516,60.79901885986328,59.91893005371094,25.80644989013672,25.80644989013672,60.000003814697266,67.74193572998047,34.375,22.580644607543945,6.45161247253418,3.22580623626709,6.2404961585998535,17179869184,22548578304,8486076416,21248278528
308,1729571027992,3228,3228,3228,3228,3228,3228,3228,3228,64.94918823242188,61.385345458984375,70.23514556884766,71.0395736694336,67.09371185302734,63.25967788696289,65.90914154052734,67.10761260986328,65.04547119140625,63.70658874511719,43.33333206176758,43.33333206176758,80.6451644897461,72.41378784179688,80,58.06451416015625,41.935482025146484,33.333335876464844,6.2404961585998535,17179869184,22548578304,9632628736,21248278528
309,1729571028300,3228,3228,3228,3228,3228,3228,3228,3228,64.94918823242188,61.385345458984375,70.23514556884766,71.0395736694336,67.09371185302734,63.25967788696289,65.90914154052734,67.10761260986328,65.04547119140625,63.70658874511719,9.67741870880127,3.3333334922790527,41.935482025146484,37.5,25.80644989013672,6.6666669845581055,3.22580623626709,0,21.46270179748535,17179869184,22548578304,9949396992,21248278528
309,1729571028610,3228,3228,3228,3228,3228,3228,3228,3228,64.94918823242188,61.385345458984375,70.23514556884766,71.0395736694336,67.09371185302734,63.25967788696289,65.90914154052734,67.10761260986328,65.04547119140625,63.70658874511719,3.3333334922790527,6.45161247253418,41.935482025146484,33.333335876464844,19.35483741760254,12.90322494506836,3.22580623626709,0,21.46270179748535,17179869184,22548578304,10505502720,21248278528
300,1729571028920,3228,3228,3228,3228,3228,3228,3228,3228,63.88918685913086,59.8224983215332,66.14777374267578,66.11219787597656,65.05338287353516,61.896339416503906,61.9996452331543,63.3052978515625,62.67071533203125,62.00188446044922,6.45161247253418,6.45161247253418,30.000001907348633,35.48387145996094,40,0,6.6666669845581055,0,21.46270179748535,17179869184,22548578304,11072192512,21248278528
