Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729552734794,3228,3228,3228,3228,3228,3228,3228,3228,64.27588653564453,59.241085052490234,68.12352752685547,69.82421112060547,67.3003158569336,62.23237609863281,66.06817626953125,64.19541931152344,60.91808319091797,60.485984802246094,50,0,100,100,100,NaN,NaN,0,18.50826644897461,17179869184,21474836480,6243270656,20750139392
309,1729552734794,3228,3228,3228,3228,3228,3228,3228,3228,64.27588653564453,59.241085052490234,68.12352752685547,69.82421112060547,67.3003158569336,62.23237609863281,66.06817626953125,64.19541931152344,60.91808319091797,60.485984802246094,NaN,0,100,NaN,NaN,50,100,0,18.50826644897461,17179869184,21474836480,6246940672,20750139392
309,1729552735104,3228,3228,3228,3228,3228,3228,3228,3228,64.27588653564453,59.241085052490234,68.12352752685547,69.82421112060547,67.3003158569336,62.23237609863281,66.06817626953125,64.19541931152344,60.91808319091797,60.485984802246094,93.75,96.66666412353516,100,96.875,100,100,100,96.7741928100586,18.50826644897461,17179869184,21474836480,6308921344,20750139392
309,1729552735414,3228,3228,3228,3228,3228,3228,3228,3228,63.356101989746094,60.605342864990234,66.47637939453125,68.67241668701172,66.3867416381836,61.876914978027344,66.31549072265625,66.40867614746094,64.71366119384766,62.033103942871094,89.6551742553711,83.87096405029297,100,100,96.875,100,96.875,96.875,18.50826644897461,17179869184,21474836480,8483176448,20750139392
305,1729552735724,3228,3228,3228,3228,3228,3228,3228,3228,63.356101989746094,60.605342864990234,66.47637939453125,68.67241668701172,66.3867416381836,61.876914978027344,66.31549072265625,66.40867614746094,64.71366119384766,62.033103942871094,37.5,35.48387145996094,96.7741928100586,93.54838562011719,93.54838562011719,96.66666412353516,86.66666412353516,46.66666793823242,18.50826644897461,17179869184,21474836480,8912846848,20750139392
309,1729552736030,3228,3228,3228,3228,3228,3228,3228,3228,63.356101989746094,60.605342864990234,66.47637939453125,68.67241668701172,66.3867416381836,61.876914978027344,66.31549072265625,66.40867614746094,64.71366119384766,62.033103942871094,27.586206436157227,30.000001907348633,87.09677124023438,86.66666412353516,76.66666412353516,64.51612854003906,62.5,53.333335876464844,17.764415740966797,17179869184,21474836480,9029025792,20750139392
309,1729552736340,3228,3228,3228,3228,3228,3228,3228,3228,66.63324737548828,64.18311309814453,71.8872299194336,74.35283660888672,70.85741424560547,65.59928894042969,71.75245666503906,72.24308776855469,68.71556091308594,65.21279907226563,51.61289978027344,46.66666793823242,80.6451644897461,81.25,77.41934967041016,70.96774291992188,53.333335876464844,50,17.764415740966797,17179869184,21474836480,10538827776,20750139392
307,1729552736650,3228,3228,3228,3228,3228,3228,3228,3228,66.63324737548828,64.18311309814453,71.8872299194336,74.35283660888672,70.85741424560547,65.59928894042969,71.75245666503906,72.24308776855469,68.71556091308594,65.21279907226563,16.129032135009766,21.875,100,90,86.66666412353516,86.66666412353516,76.66666412353516,9.67741870880127,17.764415740966797,17179869184,21474836480,12101713920,20750139392
307,1729552736958,3228,3228,3228,3228,3228,3228,3228,3228,66.63324737548828,64.18311309814453,71.8872299194336,74.35283660888672,70.85741424560547,65.59928894042969,71.75245666503906,72.24308776855469,68.71556091308594,65.21279907226563,25.80644989013672,10.344827651977539,93.75,93.33333587646484,93.33333587646484,93.75,74.19355010986328,43.33333206176758,30.34331512451172,17179869184,21474836480,9791275008,20750139392
309,1729552737266,3228,3228,3228,3228,3228,3228,3228,3228,66.63324737548828,64.18311309814453,71.8872299194336,74.35283660888672,70.85741424560547,65.59928894042969,71.75245666503906,72.24308776855469,68.71556091308594,65.21279907226563,6.6666669845581055,9.375,90,87.09677124023438,84.375,86.66666412353516,64.51612854003906,45.16128921508789,30.34331512451172,17179869184,21474836480,9790472192,20750139392
