Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729575585578,3228,3228,3228,3228,3228,3228,3228,3228,66.65955352783203,63.774322509765625,65.31439971923828,66.63948059082031,66.44231414794922,65.21356201171875,65.216064453125,66.00868225097656,66.68051147460938,66.16107940673828,0,0,NaN,100,100,100,0,0,4.651464939117432,17179869184,22548578304,5632327680,21248278528
308,1729575585578,3228,3228,3228,3228,3228,3228,3228,3228,66.65955352783203,63.774322509765625,65.31439971923828,66.63948059082031,66.44231414794922,65.21356201171875,65.216064453125,66.00868225097656,66.68051147460938,66.16107940673828,NaN,0,100,100,50,NaN,NaN,100,4.651464939117432,17179869184,22548578304,5632327680,21248278528
310,1729575585886,3228,3228,3228,3228,3228,3228,3228,3228,70.64523315429688,67.1694564819336,72.99497985839844,75.10437774658203,71.76909637451172,68.31536102294922,72.80558013916016,73.37669372558594,70.08171081542969,68.7751693725586,56.25,54.83871078491211,87.09677124023438,84.375,82.75862121582031,87.09677124023438,87.09677124023438,70.96774291992188,4.651464939117432,17179869184,22548578304,5632327680,21248278528
305,1729575586197,3228,3228,3228,3228,3228,3228,3228,3228,70.64523315429688,67.1694564819336,72.99497985839844,75.10437774658203,71.76909637451172,68.31536102294922,72.80558013916016,73.37669372558594,70.08171081542969,68.7751693725586,83.33332824707031,77.41934967041016,93.75,96.66666412353516,93.75,96.7741928100586,93.54838562011719,96.7741928100586,4.651464939117432,17179869184,22548578304,7776272384,21248278528
305,1729575586503,3228,3228,3228,3228,3228,3228,3228,3228,70.64523315429688,67.1694564819336,72.99497985839844,75.10437774658203,71.76909637451172,68.31536102294922,72.80558013916016,73.37669372558594,70.08171081542969,68.7751693725586,93.33333587646484,96.66666412353516,100,100,100,100,100,96.7741928100586,7.370485782623291,17179869184,22548578304,8091353088,21248278528
313,1729575586808,3228,3228,3228,3228,3228,3228,3228,3228,70.64523315429688,67.1694564819336,72.99497985839844,75.10437774658203,71.76909637451172,68.31536102294922,72.80558013916016,73.37669372558594,70.08171081542969,68.7751693725586,90.32257843017578,90.625,100,100,93.33333587646484,93.54838562011719,96.7741928100586,96.66666412353516,7.370485782623291,17179869184,22548578304,8376549376,21248278528
309,1729575587122,3228,3228,3228,3228,3228,3228,3228,3228,76.3572769165039,75.03850555419922,81.30227661132813,84.40876770019531,79.20919036865234,74.40727996826172,82.65692138671875,84.3353271484375,80.82164001464844,76.30411529541016,93.93939208984375,90.625,97.05882263183594,96.96969604492188,100,96.875,96.875,93.93939208984375,7.370485782623291,17179869184,22548578304,7896678400,21248278528
301,1729575587432,3228,3228,3228,3228,3228,3228,3228,3228,76.3572769165039,75.03850555419922,81.30227661132813,84.40876770019531,79.20919036865234,74.40727996826172,82.65692138671875,84.3353271484375,80.82164001464844,76.30411529541016,96.55171966552734,96.66666412353516,100,100,96.7741928100586,100,96.66666412353516,100,30.804513931274414,17179869184,22548578304,8151072768,21248278528
304,1729575587734,3228,3228,3228,3228,3228,3228,3228,3228,76.3572769165039,75.03850555419922,81.30227661132813,84.40876770019531,79.20919036865234,74.40727996826172,82.65692138671875,84.3353271484375,80.82164001464844,76.30411529541016,93.54838562011719,93.33333587646484,100,100,100,96.7741928100586,96.66666412353516,96.66666412353516,30.804513931274414,17179869184,22548578304,8368422912,21248278528
309,1729575588039,3228,3228,3228,3228,3228,3228,3228,3228,77.56562805175781,76.21208190917969,82.97689819335938,86.19837951660156,80.78813934326172,75.67750549316406,84.01655578613281,85.65621948242188,81.59008026123047,77.26384735107422,83.33332824707031,83.33332824707031,96.66666412353516,96.7741928100586,100,93.33333587646484,90.32257843017578,87.09677124023438,30.804513931274414,17179869184,22548578304,7981957120,21248278528
310,1729575588349,3228,3228,3228,3228,3228,3228,3228,3228,77.56562805175781,76.21208190917969,82.97689819335938,86.19837951660156,80.78813934326172,75.67750549316406,84.01655578613281,85.65621948242188,81.59008026123047,77.26384735107422,90,90,96.7741928100586,96.7741928100586,90.625,93.75,93.54838562011719,90.32257843017578,36.589820861816406,17179869184,22548578304,8348057600,21248278528
307,1729575588659,3228,3228,3228,3228,3228,3228,3228,3228,77.56562805175781,76.21208190917969,82.97689819335938,86.19837951660156,80.78813934326172,75.67750549316406,84.01655578613281,85.65621948242188,81.59008026123047,77.26384735107422,84.375,84.375,96.7741928100586,87.5,93.33333587646484,90.625,90.32257843017578,87.5,36.589820861816406,17179869184,22548578304,8037826560,21248278528
309,1729575588967,3228,3228,3228,3228,3228,3228,3228,3228,77.6490478515625,76.05117797851563,82.4753189086914,85.61936950683594,80.27979278564453,75.63263702392578,83.66722106933594,85.23883056640625,81.34532165527344,77.32415008544922,90.32257843017578,90.32257843017578,100,100,96.7741928100586,96.55171966552734,90.32257843017578,93.10344696044922,36.589820861816406,17179869184,22548578304,8390017024,21248278528
