Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729586644610,3228,3228,3228,3228,3228,3228,3228,3228,66.48997497558594,63.50638198852539,69.52518463134766,71.56385040283203,68.97652435302734,65.53470611572266,67.40184020996094,67.95014953613281,66.7437515258789,65.08787536621094,66.66667175292969,0,0,100,0,66.66667175292969,100,50,6.5501484870910645,17179869184,22548578304,3910467584,21094400000
301,1729586644610,3228,3228,3228,3228,3228,3228,3228,3228,66.48997497558594,63.50638198852539,69.52518463134766,71.56385040283203,68.97652435302734,65.53470611572266,67.40184020996094,67.95014953613281,66.7437515258789,65.08787536621094,0,NaN,100,50,100,NaN,NaN,100,6.5501484870910645,17179869184,22548578304,3915661312,21094400000
308,1729586644912,3228,3228,3228,3228,3228,3228,3228,3228,66.48997497558594,63.50638198852539,69.52518463134766,71.56385040283203,68.97652435302734,65.53470611572266,67.40184020996094,67.95014953613281,66.7437515258789,65.08787536621094,93.10344696044922,90.32257843017578,96.66666412353516,100,96.66666412353516,96.7741928100586,96.7741928100586,96.66666412353516,6.5501484870910645,17179869184,22548578304,3967188992,21094400000
302,1729586645221,3228,3228,3228,3228,3228,3228,3228,3228,71.0870132446289,69.98463439941406,76.24182891845703,79.46446228027344,74.97390747070313,70.23851776123047,77.1998291015625,78.13275146484375,75.64779663085938,71.2195816040039,51.61289978027344,46.66666793823242,93.33333587646484,87.09677124023438,90,86.66666412353516,87.09677124023438,80.6451644897461,6.5501484870910645,17179869184,22548578304,4024451072,21094400000
309,1729586645524,3228,3228,3228,3228,3228,3228,3228,3228,71.0870132446289,69.98463439941406,76.24182891845703,79.46446228027344,74.97390747070313,70.23851776123047,77.1998291015625,78.13275146484375,75.64779663085938,71.2195816040039,30.000001907348633,30.000001907348633,62.5,62.06896209716797,63.33333206176758,60.000003814697266,33.333335876464844,26.666667938232422,6.5501484870910645,17179869184,22548578304,4052877312,21094400000
300,1729586645833,3228,3228,3228,3228,3228,3228,3228,3228,71.0870132446289,69.98463439941406,76.24182891845703,79.46446228027344,74.97390747070313,70.23851776123047,77.1998291015625,78.13275146484375,75.64779663085938,71.2195816040039,36.66666793823242,36.66666793823242,63.33333206176758,68.75,68.75,36.66666793823242,25.80644989013672,16.129032135009766,27.619640350341797,17179869184,22548578304,4052877312,21094400000
305,1729586646134,3228,3228,3228,3228,3228,3228,3228,3228,71.5763168334961,68.25968170166016,75.4587173461914,78.28604125976563,74.61647033691406,69.82695770263672,74.63949584960938,74.69987487792969,71.81211853027344,69.76441192626953,43.33333206176758,41.379310607910156,86.66666412353516,76.66666412353516,86.20689392089844,80.6451644897461,55.17241287231445,50,27.619640350341797,17179869184,22548578304,4052877312,21094400000
318,1729586646439,3228,3228,3228,3228,3228,3228,3228,3228,71.5763168334961,68.25968170166016,75.4587173461914,78.28604125976563,74.61647033691406,69.82695770263672,74.63949584960938,74.69987487792969,71.81211853027344,69.76441192626953,20.689655303955078,19.35483741760254,60.000003814697266,86.66666412353516,19.35483741760254,6.896551609039307,3.22580623626709,0,27.619640350341797,17179869184,22548578304,4219207680,21094400000
296,1729586646766,3228,3228,3228,3228,3228,3228,3228,3228,71.5763168334961,68.25968170166016,75.4587173461914,78.28604125976563,74.61647033691406,69.82695770263672,74.63949584960938,74.69987487792969,71.81211853027344,69.76441192626953,51.51515197753906,53.125,78.78787994384766,68.75,66.66667175292969,47.05882263183594,40.625,42.42424392700195,29.76968765258789,17179869184,22548578304,4408180736,21094400000
305,1729586647062,3228,3228,3228,3228,3228,3228,3228,3228,71.5763168334961,68.25968170166016,75.4587173461914,78.28604125976563,74.61647033691406,69.82695770263672,74.63949584960938,74.69987487792969,71.81211853027344,69.76441192626953,100,100,100,100,100,100,100,100,29.76968765258789,17179869184,22548578304,4654186496,21094400000
310,1729586647368,3228,3228,3228,3228,3228,3228,3228,3228,71.08621215820313,68.49089813232422,76.43677520751953,79.61080169677734,73.51828002929688,69.03910827636719,73.53759765625,74.61735534667969,72.72586059570313,69.97343444824219,100,100,100,100,100,100,100,100,29.76968765258789,17179869184,22548578304,4654186496,21094400000
302,1729586647679,3228,3228,3228,3228,3228,3228,3228,3228,71.08621215820313,68.49089813232422,76.43677520751953,79.61080169677734,73.51828002929688,69.03910827636719,73.53759765625,74.61735534667969,72.72586059570313,69.97343444824219,43.33333206176758,46.875,56.25,64.51612854003906,43.75,37.931034088134766,38.70967483520508,41.935482025146484,22.778907775878906,17179869184,22548578304,4886249472,21094400000
309,1729586647982,3228,3228,3228,3228,3228,3228,3228,3228,71.08621215820313,68.49089813232422,76.43677520751953,79.61080169677734,73.51828002929688,69.03910827636719,73.53759765625,74.61735534667969,72.72586059570313,69.97343444824219,43.33333206176758,44.82758712768555,68.96551513671875,63.33333206176758,40,45.16128921508789,40,38.70967483520508,22.778907775878906,17179869184,22548578304,4931207168,21094400000
308,1729586648292,3228,3228,3228,3228,3228,3228,3228,3228,71.83621978759766,70.35047149658203,76.03812408447266,78.59403991699219,73.68093872070313,69.93563079833984,75.31517028808594,76.01664733886719,74.55504608154297,71.37523651123047,12.90322494506836,12.90322494506836,61.29032516479492,35.48387145996094,0,3.22580623626709,0,0,22.778907775878906,17179869184,22548578304,4931174400,21094400000
