Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729565237863,3228,3228,3228,3228,3228,3228,3228,3228,62.26343536376953,59.86488723754883,61.18596649169922,62.10671615600586,62.950706481933594,60.96017837524414,60.6124267578125,61.388404846191406,62.95148849487305,62.289947509765625,50,0,0,0,0,0,0,0,11.878599166870117,17179869184,22548578304,4014637056,21256667136
302,1729565237863,3228,3228,3228,3228,3228,3228,3228,3228,62.26343536376953,59.86488723754883,61.18596649169922,62.10671615600586,62.950706481933594,60.96017837524414,60.6124267578125,61.388404846191406,62.95148849487305,62.289947509765625,0,NaN,0,66.66667175292969,NaN,0,0,0,11.878599166870117,17179869184,22548578304,4016488448,21256667136
312,1729565238166,3228,3228,3228,3228,3228,3228,3228,3228,62.26343536376953,59.86488723754883,61.18596649169922,62.10671615600586,62.950706481933594,60.96017837524414,60.6124267578125,61.388404846191406,62.95148849487305,62.289947509765625,33.333335876464844,26.666667938232422,54.83871078491211,75.86206817626953,53.125,48.27585983276367,46.66666793823242,46.66666793823242,5.043942451477051,17179869184,22548578304,5052841984,21256667136
314,1729565238479,3228,3228,3228,3228,3228,3228,3228,3228,62.26343536376953,59.86488723754883,61.18596649169922,62.10671615600586,62.950706481933594,60.96017837524414,60.6124267578125,61.388404846191406,62.95148849487305,62.289947509765625,56.66666793823242,51.61289978027344,83.33332824707031,87.09677124023438,80,81.25,78.125,77.41934967041016,5.043942451477051,17179869184,22548578304,5992710144,21256667136
309,1729565238794,3228,3228,3228,3228,3228,3228,3228,3228,66.513916015625,64.63776397705078,69.18427276611328,71.21354675292969,68.79998779296875,65.02993774414063,69.1841049194336,69.99966430664063,69.11251831054688,66.64199829101563,90.32257843017578,93.75,90.625,93.75,90.625,87.09677124023438,90,87.09677124023438,5.043942451477051,17179869184,22548578304,5991366656,21256667136
309,1729565239104,3228,3228,3228,3228,3228,3228,3228,3228,66.513916015625,64.63776397705078,69.18427276611328,71.21354675292969,68.79998779296875,65.02993774414063,69.1841049194336,69.99966430664063,69.11251831054688,66.64199829101563,93.75,93.54838562011719,100,96.7741928100586,93.54838562011719,96.875,93.54838562011719,93.75,9.294239044189453,17179869184,22548578304,5998247936,21256667136
8,1729565239414,3228,3228,3228,3228,3228,3228,3228,3228,66.513916015625,64.63776397705078,69.18427276611328,71.21354675292969,68.79998779296875,65.02993774414063,69.1841049194336,69.99966430664063,69.11251831054688,66.64199829101563,90.32257843017578,87.09677124023438,96.66666412353516,100,96.7741928100586,93.54838562011719,93.75,96.7741928100586,9.294239044189453,17179869184,22548578304,4203347968,21256667136
