Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729592138205,3228,3228,3228,3228,3228,3228,3228,3228,69.47225952148438,62.7552375793457,74.6058120727539,76.60391998291016,73.51890563964844,66.93383026123047,67.80775451660156,67.54792785644531,64.98580932617188,64.39897155761719,NaN,0,NaN,100,100,100,50,0,21.753280639648438,17179869184,22548578304,5542985728,21060845568
310,1729592138205,3228,3228,3228,3228,3228,3228,3228,3228,69.47225952148438,62.7552375793457,74.6058120727539,76.60391998291016,73.51890563964844,66.93383026123047,67.80775451660156,67.54792785644531,64.98580932617188,64.39897155761719,0,NaN,100,NaN,100,NaN,NaN,100,21.753280639648438,17179869184,22548578304,5545934848,21060845568
309,1729592138515,3228,3228,3228,3228,3228,3228,3228,3228,67.9864501953125,62.87730407714844,71.06246185302734,72.97467041015625,70.72223663330078,65.59680938720703,68.08132934570313,67.65254974365234,65.3148193359375,64.52054595947266,93.54838562011719,93.54838562011719,100,100,96.7741928100586,96.875,100,93.54838562011719,21.753280639648438,17179869184,22548578304,5601198080,21060845568
308,1729592138825,3228,3228,3228,3228,3228,3228,3228,3228,67.9864501953125,62.87730407714844,71.06246185302734,72.97467041015625,70.72223663330078,65.59680938720703,68.08132934570313,67.65254974365234,65.3148193359375,64.52054595947266,22.580644607543945,19.35483741760254,96.66666412353516,93.54838562011719,96.66666412353516,96.7741928100586,93.33333587646484,33.333335876464844,18.876893997192383,17179869184,22548578304,5631623168,21060845568
309,1729592139134,3228,3228,3228,3228,3228,3228,3228,3228,67.9864501953125,62.87730407714844,71.06246185302734,72.97467041015625,70.72223663330078,65.59680938720703,68.08132934570313,67.65254974365234,65.3148193359375,64.52054595947266,23.33333396911621,25,93.75,93.33333587646484,87.09677124023438,93.33333587646484,83.87096405029297,53.125,18.876893997192383,17179869184,22548578304,5717983232,21060845568
294,1729592139450,3228,3228,3228,3228,3228,3228,3228,3228,70.09124755859375,67.29239654541016,74.72720336914063,77.6556396484375,73.82118225097656,67.88888549804688,74.66932678222656,76.11573791503906,71.47916412353516,68.42546081542969,67.74193572998047,63.33333206176758,93.54838562011719,96.875,93.54838562011719,90.625,90.90909576416016,87.09677124023438,18.876893997192383,17179869184,22548578304,5774131200,21060845568
306,1729592139745,3228,3228,3228,3228,3228,3228,3228,3228,70.09124755859375,67.29239654541016,74.72720336914063,77.6556396484375,73.82118225097656,67.88888549804688,74.66932678222656,76.11573791503906,71.47916412353516,68.42546081542969,86.20689392089844,83.33332824707031,96.55171966552734,100,100,96.66666412353516,100,96.55171966552734,25.690017700195313,17179869184,22548578304,5791105024,21060845568
300,1729592140051,3228,3228,3228,3228,3228,3228,3228,3228,70.09124755859375,67.29239654541016,74.72720336914063,77.6556396484375,73.82118225097656,67.88888549804688,74.66932678222656,76.11573791503906,71.47916412353516,68.42546081542969,74.19355010986328,73.33333587646484,96.7741928100586,96.7741928100586,96.66666412353516,96.7741928100586,93.54838562011719,93.54838562011719,25.690017700195313,17179869184,22548578304,5845155840,21060845568
307,1729592140354,3228,3228,3228,3228,3228,3228,3228,3228,72.41343688964844,71.60709381103516,78.53994750976563,82.31775665283203,77.1370849609375,70.66608428955078,79.63005065917969,81.61042785644531,77.7398681640625,72.47911834716797,100,100,100,100,100,100,100,100,25.690017700195313,17179869184,22548578304,6116343808,21060845568
308,1729592140662,3228,3228,3228,3228,3228,3228,3228,3228,72.41343688964844,71.60709381103516,78.53994750976563,82.31775665283203,77.1370849609375,70.66608428955078,79.63005065917969,81.61042785644531,77.7398681640625,72.47911834716797,100,100,100,100,100,100,100,100,25.690017700195313,17179869184,22548578304,6248136704,21060845568
316,1729592140972,3228,3228,3228,3228,3228,3228,3228,3228,72.41343688964844,71.60709381103516,78.53994750976563,82.31775665283203,77.1370849609375,70.66608428955078,79.63005065917969,81.61042785644531,77.7398681640625,72.47911834716797,100,100,100,100,100,100,100,100,32.71436309814453,17179869184,22548578304,6425640960,21060845568
308,1729592141289,3228,3228,3228,3228,3228,3228,3228,3228,73.74323272705078,73.23906707763672,80.02892303466797,83.85338592529297,78.15769958496094,72.10651397705078,81.92892456054688,83.79586791992188,79.33104705810547,73.90869140625,70,67.74193572998047,96.7741928100586,96.7741928100586,93.75,96.875,93.75,87.09677124023438,32.71436309814453,17179869184,22548578304,6542344192,21060845568
