Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729580459398,3228,3228,3228,3228,3228,3228,3228,3228,61.386966705322266,59.14373016357422,59.66150665283203,61.136756896972656,61.21214294433594,59.51140213012695,59.798500061035156,60.663543701171875,61.848670959472656,61.37999725341797,50,0,0,0,0,0,0,0,7.94065523147583,17179869184,22548578304,4222255104,21248278528
309,1729580459398,3228,3228,3228,3228,3228,3228,3228,3228,61.386966705322266,59.14373016357422,59.66150665283203,61.136756896972656,61.21214294433594,59.51140213012695,59.798500061035156,60.663543701171875,61.848670959472656,61.37999725341797,0,66.66667175292969,100,50,0,0,0,0,7.94065523147583,17179869184,22548578304,4222255104,21248278528
9,1729580459707,3228,3228,3228,3228,3228,3228,3228,3228,61.386966705322266,59.14373016357422,59.66150665283203,61.136756896972656,61.21214294433594,59.51140213012695,59.798500061035156,60.663543701171875,61.848670959472656,61.37999725341797,16.129032135009766,13.333333969116211,26.666667938232422,45.16128921508789,21.875,16.129032135009766,0,0,5.0651421546936035,17179869184,22548578304,4222255104,21248278528
