Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729594930184,3228,3228,3228,3228,3228,3228,3228,3228,61.50347900390625,59.34056091308594,60.0411376953125,61.17961120605469,61.74476623535156,59.664737701416016,59.47475814819336,60.35935592651367,62.061710357666016,61.06278991699219,NaN,0,100,100,50,100,100,100,5.21787166595459,17179869184,22548578304,4372299776,20968570880
304,1729594930184,3228,3228,3228,3228,3228,3228,3228,3228,61.50347900390625,59.34056091308594,60.0411376953125,61.17961120605469,61.74476623535156,59.664737701416016,59.47475814819336,60.35935592651367,62.061710357666016,61.06278991699219,0,0,NaN,100,NaN,100,100,50,5.21787166595459,17179869184,22548578304,4372299776,20968570880
303,1729594930489,3228,3228,3228,3228,3228,3228,3228,3228,64.82989501953125,61.86285400390625,67.22881317138672,68.66316986083984,67.04930877685547,62.63878631591797,65.25816345214844,65.75772094726563,64.93824005126953,63.26301574707031,96.7741928100586,96.7741928100586,96.7741928100586,100,100,96.7741928100586,100,100,5.21787166595459,17179869184,22548578304,4372299776,20968570880
300,1729594930793,3228,3228,3228,3228,3228,3228,3228,3228,64.82989501953125,61.86285400390625,67.22881317138672,68.66316986083984,67.04930877685547,62.63878631591797,65.25816345214844,65.75772094726563,64.93824005126953,63.26301574707031,43.33333206176758,41.379310607910156,93.33333587646484,93.10344696044922,90.32257843017578,89.6551742553711,87.09677124023438,83.87096405029297,5.8180155754089355,17179869184,22548578304,4455071744,20968570880
300,1729594931093,3228,3228,3228,3228,3228,3228,3228,3228,64.82989501953125,61.86285400390625,67.22881317138672,68.66316986083984,67.04930877685547,62.63878631591797,65.25816345214844,65.75772094726563,64.93824005126953,63.26301574707031,51.72413635253906,53.333335876464844,93.33333587646484,93.54838562011719,92.85713958740234,87.09677124023438,83.33332824707031,72.41378784179688,5.8180155754089355,17179869184,22548578304,4534714368,20968570880
304,1729594931395,3228,3228,3228,3228,3228,3228,3228,3228,70.94206237792969,69.6173324584961,76.71428680419922,79.69580841064453,74.985107421875,69.01897430419922,77.56553649902344,79.00779724121094,74.98362731933594,70.26731872558594,60.000003814697266,55.17241287231445,96.66666412353516,90,90.625,93.33333587646484,93.10344696044922,87.09677124023438,5.8180155754089355,17179869184,22548578304,4534714368,20968570880
311,1729594931700,3228,3228,3228,3228,3228,3228,3228,3228,70.94206237792969,69.6173324584961,76.71428680419922,79.69580841064453,74.985107421875,69.01897430419922,77.56553649902344,79.00779724121094,74.98362731933594,70.26731872558594,70,64.51612854003906,96.66666412353516,96.7741928100586,100,96.66666412353516,90.32257843017578,86.66666412353516,5.8180155754089355,17179869184,22548578304,4534714368,20968570880
309,1729594932012,3228,3228,3228,3228,3228,3228,3228,3228,70.94206237792969,69.6173324584961,76.71428680419922,79.69580841064453,74.985107421875,69.01897430419922,77.56553649902344,79.00779724121094,74.98362731933594,70.26731872558594,43.75,45.16128921508789,81.81818389892578,83.87096405029297,78.125,53.125,43.75,31.25,29.520851135253906,17179869184,22548578304,4742397952,20968570880
297,1729594932325,3228,3228,3228,3228,3228,3228,3228,3228,72.09552001953125,69.99202728271484,77.50005340576172,80.08096313476563,76.00975036621094,69.97309112548828,77.43991088867188,78.38772583007813,75.04065704345703,70.8786392211914,100,100,100,100,100,100,100,100,29.520851135253906,17179869184,22548578304,5011275776,20968570880
302,1729594932622,3228,3228,3228,3228,3228,3228,3228,3228,72.09552001953125,69.99202728271484,77.50005340576172,80.08096313476563,76.00975036621094,69.97309112548828,77.43991088867188,78.38772583007813,75.04065704345703,70.8786392211914,100,100,100,100,100,100,100,100,29.520851135253906,17179869184,22548578304,5192220672,20968570880
