Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729583217452,3228,3228,3228,3228,3228,3228,3228,3228,61.33781814575195,58.735496520996094,59.88343048095703,61.164546966552734,62.16417694091797,59.992923736572266,59.912879943847656,60.65876007080078,62.00413513183594,61.602806091308594,66.66667175292969,50,0,0,0,0,0,0,4.778711318969727,17179869184,22548578304,4156047360,21136343040
307,1729583217452,3228,3228,3228,3228,3228,3228,3228,3228,61.33781814575195,58.735496520996094,59.88343048095703,61.164546966552734,62.16417694091797,59.992923736572266,59.912879943847656,60.65876007080078,62.00413513183594,61.602806091308594,0,0,0,NaN,0,0,NaN,0,4.778711318969727,17179869184,22548578304,4156047360,21136343040
309,1729583217760,3228,3228,3228,3228,3228,3228,3228,3228,61.33781814575195,58.735496520996094,59.88343048095703,61.164546966552734,62.16417694091797,59.992923736572266,59.912879943847656,60.65876007080078,62.00413513183594,61.602806091308594,90,90,93.33333587646484,93.33333587646484,93.75,90.625,87.09677124023438,93.10344696044922,4.809417247772217,17179869184,22548578304,4156047360,21136343040
309,1729583218070,3228,3228,3228,3228,3228,3228,3228,3228,64.47724914550781,62.52120590209961,66.27792358398438,67.9919662475586,67.26619720458984,62.96318817138672,66.617919921875,67.35798645019531,66.9503402709961,64.80158233642578,87.09677124023438,87.09677124023438,93.75,93.75,93.33333587646484,96.66666412353516,93.54838562011719,90.625,4.809417247772217,17179869184,22548578304,6506741760,21136343040
300,1729583218379,3228,3228,3228,3228,3228,3228,3228,3228,64.47724914550781,62.52120590209961,66.27792358398438,67.9919662475586,67.26619720458984,62.96318817138672,66.617919921875,67.35798645019531,66.9503402709961,64.80158233642578,12.90322494506836,12.90322494506836,60.000003814697266,25.80644989013672,9.67741870880127,29.032257080078125,3.22580623626709,3.22580623626709,4.809417247772217,17179869184,22548578304,6693339136,21136343040
309,1729583218679,3228,3228,3228,3228,3228,3228,3228,3228,64.47724914550781,62.52120590209961,66.27792358398438,67.9919662475586,67.26619720458984,62.96318817138672,66.617919921875,67.35798645019531,66.9503402709961,64.80158233642578,30.000001907348633,26.666667938232422,77.41934967041016,65.51724243164063,56.66666793823242,36.66666793823242,36.66666793823242,23.33333396911621,6.09643030166626,17179869184,22548578304,7171391488,21136343040
306,1729583218988,3228,3228,3228,3228,3228,3228,3228,3228,64.47724914550781,62.52120590209961,66.27792358398438,67.9919662475586,67.26619720458984,62.96318817138672,66.617919921875,67.35798645019531,66.9503402709961,64.80158233642578,73.33333587646484,77.41934967041016,96.66666412353516,90.625,90.32257843017578,90.32257843017578,90.32257843017578,90.32257843017578,6.09643030166626,17179869184,22548578304,8369700864,21136343040
309,1729583219295,3228,3228,3228,3228,3228,3228,3228,3228,68.05888366699219,65.88629913330078,73.11543273925781,74.68621826171875,71.3127670288086,66.23878479003906,71.39197540283203,71.6724624633789,69.9538345336914,67.3534927368164,26.666667938232422,23.33333396911621,93.33333587646484,93.33333587646484,93.54838562011719,96.66666412353516,90,83.33332824707031,6.09643030166626,17179869184,22548578304,8523071488,21136343040
306,1729583219605,3228,3228,3228,3228,3228,3228,3228,3228,68.05888366699219,65.88629913330078,73.11543273925781,74.68621826171875,71.3127670288086,66.23878479003906,71.39197540283203,71.6724624633789,69.9538345336914,67.3534927368164,16.666667938232422,12.90322494506836,93.75,90.32257843017578,93.33333587646484,96.7741928100586,96.875,96.7741928100586,23.622512817382813,17179869184,22548578304,5786075136,21136343040
9,1729583219912,3228,3228,3228,3228,3228,3228,3228,3228,68.05888366699219,65.88629913330078,73.11543273925781,74.68621826171875,71.3127670288086,66.23878479003906,71.39197540283203,71.6724624633789,69.9538345336914,67.3534927368164,16.129032135009766,9.67741870880127,93.33333587646484,93.33333587646484,90.32257843017578,90.32257843017578,79.31034851074219,61.29032516479492,23.622512817382813,17179869184,22548578304,4110565376,21136343040
