Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729596678414,3228,3228,3228,3228,3228,3228,3228,3228,64.52010345458984,61.01525115966797,69.89693450927734,71.5622329711914,68.24996185302734,61.9682502746582,69.0966796875,70.09015655517578,64.32758331298828,61.549720764160156,50,50,100,0,0,0,0,0,9.845772743225098,17179869184,22548578304,5024317440,20968570880
306,1729596678414,3228,3228,3228,3228,3228,3228,3228,3228,64.52010345458984,61.01525115966797,69.89693450927734,71.5622329711914,68.24996185302734,61.9682502746582,69.0966796875,70.09015655517578,64.32758331298828,61.549720764160156,0,0,100,NaN,66.66667175292969,0,100,0,9.845772743225098,17179869184,22548578304,5024317440,20968570880
300,1729596678721,3228,3228,3228,3228,3228,3228,3228,3228,64.52010345458984,61.01525115966797,69.89693450927734,71.5622329711914,68.24996185302734,61.9682502746582,69.0966796875,70.09015655517578,64.32758331298828,61.549720764160156,93.33333587646484,93.33333587646484,96.7741928100586,93.75,93.33333587646484,96.66666412353516,96.7741928100586,93.33333587646484,9.845772743225098,17179869184,22548578304,5024317440,20968570880
309,1729596679022,3228,3228,3228,3228,3228,3228,3228,3228,64.52010345458984,61.01525115966797,69.89693450927734,71.5622329711914,68.24996185302734,61.9682502746582,69.0966796875,70.09015655517578,64.32758331298828,61.549720764160156,24.137929916381836,23.33333396911621,90,68.96551513671875,66.66667175292969,33.333335876464844,25.80644989013672,13.333333969116211,26.716415405273438,17179869184,22548578304,5080023040,20968570880
309,1729596679332,3228,3228,3228,3228,3228,3228,3228,3228,63.7559700012207,60.06219482421875,68.80085754394531,70.52840423583984,66.56396484375,60.918174743652344,65.38008117675781,66.03031158447266,63.87820816040039,61.15032958984375,39.39393997192383,33.333335876464844,87.09677124023438,83.87096405029297,64.51612854003906,61.29032516479492,50,43.75,26.716415405273438,17179869184,22548578304,5199380480,20968570880
300,1729596679642,3228,3228,3228,3228,3228,3228,3228,3228,63.7559700012207,60.06219482421875,68.80085754394531,70.52840423583984,66.56396484375,60.918174743652344,65.38008117675781,66.03031158447266,63.87820816040039,61.15032958984375,24.137929916381836,25.80644989013672,74.19355010986328,67.74193572998047,35.48387145996094,21.875,28.125,16.129032135009766,26.716415405273438,17179869184,22548578304,5272076288,20968570880
309,1729596679942,3228,3228,3228,3228,3228,3228,3228,3228,63.7559700012207,60.06219482421875,68.80085754394531,70.52840423583984,66.56396484375,60.918174743652344,65.38008117675781,66.03031158447266,63.87820816040039,61.15032958984375,36.66666793823242,35.48387145996094,79.31034851074219,53.333335876464844,37.931034088134766,37.931034088134766,24.137929916381836,23.33333396911621,26.75930404663086,17179869184,22548578304,5272076288,20968570880
304,1729596680254,3228,3228,3228,3228,3228,3228,3228,3228,63.7559700012207,60.06219482421875,68.80085754394531,70.52840423583984,66.56396484375,60.918174743652344,65.38008117675781,66.03031158447266,63.87820816040039,61.15032958984375,93.75,96.66666412353516,100,100,96.875,100,96.875,100,26.75930404663086,17179869184,22548578304,5563285504,20968570880
308,1729596680558,3228,3228,3228,3228,3228,3228,3228,3228,63.56493377685547,61.060577392578125,69.30037689208984,71.25917053222656,65.92767333984375,60.997772216796875,66.77726745605469,67.3844985961914,65.38168334960938,62.02385711669922,100,100,100,100,100,100,100,100,26.75930404663086,17179869184,22548578304,5777850368,20968570880
312,1729596680867,3228,3228,3228,3228,3228,3228,3228,3228,63.56493377685547,61.060577392578125,69.30037689208984,71.25917053222656,65.92767333984375,60.997772216796875,66.77726745605469,67.3844985961914,65.38168334960938,62.02385711669922,83.33332824707031,87.09677124023438,93.33333587646484,86.66666412353516,86.66666412353516,90,87.09677124023438,83.87096405029297,23.00066375732422,17179869184,22548578304,6009126912,20968570880
