Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729561909526,3228,3228,3228,3228,3228,3228,3228,3228,65.77999114990234,62.0657844543457,68.01512908935547,68.60078430175781,66.42847442626953,63.579219818115234,65.95718383789063,64.62112426757813,64.64163970947266,63.48491668701172,50,50,0,0,0,0,0,0,22.463729858398438,17179869184,22548578304,4370022400,21256667136
309,1729561909526,3228,3228,3228,3228,3228,3228,3228,3228,61.619781494140625,58.9343147277832,60.27532958984375,61.15471267700195,61.261993408203125,59.905418395996094,60.05868911743164,59.85953140258789,61.925453186035156,60.841529846191406,0,NaN,NaN,100,0,0,0,0,22.463729858398438,17179869184,22548578304,4371054592,21256667136
304,1729561909836,3228,3228,3228,3228,3228,3228,3228,3228,61.619781494140625,58.9343147277832,60.27532958984375,61.15471267700195,61.261993408203125,59.905418395996094,60.05868911743164,59.85953140258789,61.925453186035156,60.841529846191406,90,86.66666412353516,93.75,93.54838562011719,93.54838562011719,90.32257843017578,87.09677124023438,87.5,22.463729858398438,17179869184,22548578304,4430233600,21256667136
10,1729561910141,3228,3228,3228,3228,3228,3228,3228,3228,61.619781494140625,58.9343147277832,60.27532958984375,61.15471267700195,61.261993408203125,59.905418395996094,60.05868911743164,59.85953140258789,61.925453186035156,60.841529846191406,9.67741870880127,12.5,56.66666793823242,20,23.33333396911621,29.032257080078125,6.6666669845581055,0,9.038532257080078,17179869184,22548578304,4393353216,21256667136
