Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729544773787,3228,3228,3228,3228,3228,3228,3228,3228,72.98397064208984,69.49878692626953,77.0993423461914,78.5494613647461,75.51505279541016,71.02049255371094,75.2406005859375,74.48017883300781,71.44186401367188,70.80699157714844,0,0,100,66.66667175292969,0,NaN,0,0,11.594979286193848,17179869184,21474836480,4523360256,20260454400
306,1729544773787,3228,3228,3228,3228,3228,3228,3228,3228,72.98397064208984,69.49878692626953,77.0993423461914,78.5494613647461,75.51505279541016,71.02049255371094,75.2406005859375,74.48017883300781,71.44186401367188,70.80699157714844,0,0,0,NaN,50,100,100,0,11.594979286193848,17179869184,21474836480,4527603712,20260454400
307,1729544774094,3228,3228,3228,3228,3228,3228,3228,3228,72.98397064208984,69.49878692626953,77.0993423461914,78.5494613647461,75.51505279541016,71.02049255371094,75.2406005859375,74.48017883300781,71.44186401367188,70.80699157714844,93.54838562011719,93.54838562011719,100,96.7741928100586,100,96.875,100,93.54838562011719,11.594979286193848,17179869184,21474836480,4579540992,20260454400
308,1729544774403,3228,3228,3228,3228,3228,3228,3228,3228,72.86962127685547,70.84021759033203,76.1583480834961,78.16580963134766,75.11335754394531,71.0679702758789,76.77369689941406,75.59967041015625,73.59522247314453,72.30635070800781,64.51612854003906,61.29032516479492,90.625,93.75,93.54838562011719,93.54838562011719,90.625,90.32257843017578,11.594979286193848,17179869184,21474836480,5785534464,20260454400
307,1729544774711,3228,3228,3228,3228,3228,3228,3228,3228,72.86962127685547,70.84021759033203,76.1583480834961,78.16580963134766,75.11335754394531,71.0679702758789,76.77369689941406,75.59967041015625,73.59522247314453,72.30635070800781,70.96774291992188,73.33333587646484,100,93.33333587646484,90.32257843017578,93.54838562011719,90.32257843017578,83.87096405029297,20.091554641723633,17179869184,21474836480,7043891200,20260454400
308,1729544775019,3228,3228,3228,3228,3228,3228,3228,3228,72.86962127685547,70.84021759033203,76.1583480834961,78.16580963134766,75.11335754394531,71.0679702758789,76.77369689941406,75.59967041015625,73.59522247314453,72.30635070800781,40,38.70967483520508,90.32257843017578,96.66666412353516,87.09677124023438,96.66666412353516,83.87096405029297,86.66666412353516,20.091554641723633,17179869184,21474836480,7043891200,20260454400
307,1729544775328,3228,3228,3228,3228,3228,3228,3228,3228,77.81846618652344,77.33158874511719,84.565185546875,87.6749267578125,82.61270904541016,76.62152099609375,86.25593566894531,86.43186950683594,83.60409545898438,78.58467102050781,80.6451644897461,76.66666412353516,100,96.875,96.7741928100586,96.7741928100586,100,100,20.091554641723633,17179869184,21474836480,7043891200,20260454400
305,1729544775636,3228,3228,3228,3228,3228,3228,3228,3228,77.81846618652344,77.33158874511719,84.565185546875,87.6749267578125,82.61270904541016,76.62152099609375,86.25593566894531,86.43186950683594,83.60409545898438,78.58467102050781,74.19355010986328,74.19355010986328,100,96.66666412353516,96.7741928100586,100,96.7741928100586,93.54838562011719,31.25982666015625,17179869184,21474836480,8861155328,20260454400
307,1729544775941,3228,3228,3228,3228,3228,3228,3228,3228,77.81846618652344,77.33158874511719,84.565185546875,87.6749267578125,82.61270904541016,76.62152099609375,86.25593566894531,86.43186950683594,83.60409545898438,78.58467102050781,13.793103218078613,10,90.32257843017578,90.32257843017578,90,96.7741928100586,90,82.75862121582031,31.25982666015625,17179869184,21474836480,6853099520,20260454400
12,1729544776248,3228,3228,3228,3228,3228,3228,3228,3228,78.93895721435547,78.41712951660156,85.25468444824219,88.12179565429688,83.44112396240234,77.30406188964844,86.58421325683594,87.79867553710938,84.31809997558594,79.32878875732422,12.90322494506836,12.90322494506836,90.32257843017578,83.33332824707031,78.125,83.33332824707031,67.74193572998047,71.875,31.25982666015625,17179869184,21474836480,4610899968,20260454400
