Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729551471795,3228,3228,3228,3228,3228,3228,3228,3228,60.42636489868164,56.12446975708008,62.974273681640625,64.6000747680664,63.183311462402344,58.590599060058594,60.22987365722656,61.08539581298828,59.12411880493164,58.01783752441406,0,50,100,100,50,100,50,100,6.622546195983887,17179869184,21474836480,4899553280,20758528000
306,1729551471795,3228,3228,3228,3228,3228,3228,3228,3228,60.42636489868164,56.12446975708008,62.974273681640625,64.6000747680664,63.183311462402344,58.590599060058594,60.22987365722656,61.08539581298828,59.12411880493164,58.01783752441406,0,0,100,100,NaN,100,100,100,6.622546195983887,17179869184,21474836480,4903321600,20758528000
308,1729551472102,3228,3228,3228,3228,3228,3228,3228,3228,60.42636489868164,56.12446975708008,62.974273681640625,64.6000747680664,63.183311462402344,58.590599060058594,60.22987365722656,61.08539581298828,59.12411880493164,58.01783752441406,96.7741928100586,96.66666412353516,100,100,100,100,100,100,6.622546195983887,17179869184,21474836480,4965515264,20758528000
306,1729551472411,3228,3228,3228,3228,3228,3228,3228,3228,65.06393432617188,62.75426483154297,70.07354736328125,72.80518341064453,69.38729858398438,63.70589065551758,70.77615356445313,71.94273376464844,67.88710021972656,64.06390380859375,32.25806427001953,33.333335876464844,87.09677124023438,84.375,80.6451644897461,75,67.74193572998047,46.66666793823242,6.622546195983887,17179869184,21474836480,5059690496,20758528000
300,1729551472718,3228,3228,3228,3228,3228,3228,3228,3228,65.06393432617188,62.75426483154297,70.07354736328125,72.80518341064453,69.38729858398438,63.70589065551758,70.77615356445313,71.94273376464844,67.88710021972656,64.06390380859375,30.000001907348633,32.25806427001953,67.74193572998047,70.96774291992188,73.33333587646484,51.61289978027344,25.80644989013672,18.75,6.622546195983887,17179869184,21474836480,5184339968,20758528000
305,1729551473019,3228,3228,3228,3228,3228,3228,3228,3228,65.06393432617188,62.75426483154297,70.07354736328125,72.80518341064453,69.38729858398438,63.70589065551758,70.77615356445313,71.94273376464844,67.88710021972656,64.06390380859375,24.137929916381836,23.33333396911621,83.87096405029297,86.66666412353516,80.6451644897461,63.33333206176758,60.000003814697266,31.034481048583984,26.96465301513672,17179869184,21474836480,5184339968,20758528000
304,1729551473324,3228,3228,3228,3228,3228,3228,3228,3228,65.40579986572266,62.1019401550293,70.14439392089844,72.526123046875,69.43717193603516,63.895267486572266,68.95929718017578,69.57611083984375,65.97509765625,63.55210876464844,58.06451416015625,53.333335876464844,86.66666412353516,93.10344696044922,83.33332824707031,80,80,74.19355010986328,26.96465301513672,17179869184,21474836480,5184339968,20758528000
309,1729551473629,3228,3228,3228,3228,3228,3228,3228,3228,65.40579986572266,62.1019401550293,70.14439392089844,72.526123046875,69.43717193603516,63.895267486572266,68.95929718017578,69.57611083984375,65.97509765625,63.55210876464844,23.33333396911621,20,30.000001907348633,51.61289978027344,23.33333396911621,6.45161247253418,3.3333334922790527,6.45161247253418,26.96465301513672,17179869184,21474836480,5363417088,20758528000
311,1729551473940,3228,3228,3228,3228,3228,3228,3228,3228,65.40579986572266,62.1019401550293,70.14439392089844,72.526123046875,69.43717193603516,63.895267486572266,68.95929718017578,69.57611083984375,65.97509765625,63.55210876464844,96.875,96.875,100,100,96.7741928100586,100,93.75,96.7741928100586,28.954835891723633,17179869184,21474836480,5672779776,20758528000
300,1729551474252,3228,3228,3228,3228,3228,3228,3228,3228,65.40579986572266,62.1019401550293,70.14439392089844,72.526123046875,69.43717193603516,63.895267486572266,68.95929718017578,69.57611083984375,65.97509765625,63.55210876464844,100,100,100,100,100,100,100,100,28.954835891723633,17179869184,21474836480,5843943424,20758528000
299,1729551474552,3228,3228,3228,3228,3228,3228,3228,3228,65.50727081298828,63.149993896484375,70.14958190917969,73.05838775634766,69.04207611083984,64.08768463134766,69.84745788574219,70.95707702636719,69.01290893554688,64.8453369140625,72.41378784179688,68.96551513671875,90,68.75,63.33333206176758,70,63.33333206176758,61.29032516479492,28.954835891723633,17179869184,21474836480,6004883456,20758528000
308,1729551474852,3228,3228,3228,3228,3228,3228,3228,3228,65.50727081298828,63.149993896484375,70.14958190917969,73.05838775634766,69.04207611083984,64.08768463134766,69.84745788574219,70.95707702636719,69.01290893554688,64.8453369140625,60.000003814697266,63.33333206176758,73.33333587646484,75.86206817626953,58.620689392089844,53.333335876464844,53.333335876464844,54.83871078491211,25.505815505981445,17179869184,21474836480,6097928192,20758528000
308,1729551475161,3228,3228,3228,3228,3228,3228,3228,3228,65.50727081298828,63.149993896484375,70.14958190917969,73.05838775634766,69.04207611083984,64.08768463134766,69.84745788574219,70.95707702636719,69.01290893554688,64.8453369140625,22.580644607543945,18.75,61.29032516479492,13.333333969116211,25,9.67741870880127,0,0,25.505815505981445,17179869184,21474836480,6092554240,20758528000
307,1729551475469,3228,3228,3228,3228,3228,3228,3228,3228,64.44934844970703,61.40473556518555,67.45441436767578,68.58329010009766,66.12384796142578,62.37979507446289,65.35850524902344,65.82461547851563,65.54671478271484,63.21769714355469,19.35483741760254,13.793103218078613,48.3870964050293,43.75,6.6666669845581055,3.3333334922790527,0,3.22580623626709,25.505815505981445,17179869184,21474836480,6092701696,20758528000
309,1729551475776,3228,3228,3228,3228,3228,3228,3228,3228,64.44934844970703,61.40473556518555,67.45441436767578,68.58329010009766,66.12384796142578,62.37979507446289,65.35850524902344,65.82461547851563,65.54671478271484,63.21769714355469,13.333333969116211,22.580644607543945,16.129032135009766,19.35483741760254,6.45161247253418,3.3333334922790527,0,0,30.682022094726563,17179869184,21474836480,6093586432,20758528000
309,1729551476087,3228,3228,3228,3228,3228,3228,3228,3228,64.44934844970703,61.40473556518555,67.45441436767578,68.58329010009766,66.12384796142578,62.37979507446289,65.35850524902344,65.82461547851563,65.54671478271484,63.21769714355469,32.25806427001953,32.25806427001953,0,0,0,0,0,0,30.682022094726563,17179869184,21474836480,6093914112,20758528000
