Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729546180549,3228,3228,3228,3228,3228,3228,3228,3228,63.33787155151367,61.351680755615234,61.315467834472656,63.12821578979492,63.55281066894531,62.3040771484375,62.08152770996094,62.741188049316406,64.72535705566406,63.705101013183594,0,0,50,0,0,0,0,0,23.41849136352539,17179869184,21474836480,5288771584,20243677184
301,1729546180549,3228,3228,3228,3228,3228,3228,3228,3228,63.33787155151367,61.351680755615234,61.315467834472656,63.12821578979492,63.55281066894531,62.3040771484375,62.08152770996094,62.741188049316406,64.72535705566406,63.705101013183594,66.66667175292969,0,NaN,0,0,0,0,0,23.41849136352539,17179869184,21474836480,5291474944,20243677184
309,1729546180851,3228,3228,3228,3228,3228,3228,3228,3228,63.33787155151367,61.351680755615234,61.315467834472656,63.12821578979492,63.55281066894531,62.3040771484375,62.08152770996094,62.741188049316406,64.72535705566406,63.705101013183594,93.10344696044922,93.54838562011719,93.75,96.55171966552734,90.32257843017578,90.32257843017578,90.32257843017578,90,8.662075996398926,17179869184,21474836480,5323980800,20243677184
307,1729546181161,3228,3228,3228,3228,3228,3228,3228,3228,63.33787155151367,61.351680755615234,61.315467834472656,63.12821578979492,63.55281066894531,62.3040771484375,62.08152770996094,62.741188049316406,64.72535705566406,63.705101013183594,9.67741870880127,6.6666669845581055,32.25806427001953,48.3870964050293,26.666667938232422,10,10,0,8.662075996398926,17179869184,21474836480,5361975296,20243677184
307,1729546181469,3228,3228,3228,3228,3228,3228,3228,3228,65.96665954589844,63.09504318237305,66.79072570800781,68.8705825805664,67.2631607055664,64.31271362304688,65.36711120605469,66.14063262939453,66.99319458007813,65.21163940429688,20.689655303955078,19.35483741760254,48.27585983276367,62.5,36.66666793823242,9.375,6.45161247253418,6.25,8.662075996398926,17179869184,21474836480,5426446336,20243677184
307,1729546181777,3228,3228,3228,3228,3228,3228,3228,3228,65.96665954589844,63.09504318237305,66.79072570800781,68.8705825805664,67.2631607055664,64.31271362304688,65.36711120605469,66.14063262939453,66.99319458007813,65.21163940429688,28.125,23.33333396911621,70.96774291992188,63.33333206176758,54.83871078491211,33.333335876464844,6.45161247253418,9.67741870880127,7.366431713104248,17179869184,21474836480,5496176640,20243677184
307,1729546182084,3228,3228,3228,3228,3228,3228,3228,3228,65.96665954589844,63.09504318237305,66.79072570800781,68.8705825805664,67.2631607055664,64.31271362304688,65.36711120605469,66.14063262939453,66.99319458007813,65.21163940429688,26.666667938232422,30.000001907348633,46.875,58.06451416015625,41.935482025146484,20,10,0,7.366431713104248,17179869184,21474836480,5512970240,20243677184
307,1729546182394,3228,3228,3228,3228,3228,3228,3228,3228,68.25012969970703,64.17376708984375,71.3653335571289,73.57777404785156,70.67203521728516,66.21054077148438,66.68286895751953,67.17277526855469,66.86216735839844,65.97842407226563,58.06451416015625,58.06451416015625,80,90.32257843017578,77.41934967041016,59.375,56.25,51.61289978027344,7.366431713104248,17179869184,21474836480,5735383040,20243677184
306,1729546182702,3228,3228,3228,3228,3228,3228,3228,3228,68.25012969970703,64.17376708984375,71.3653335571289,73.57777404785156,70.67203521728516,66.21054077148438,66.68286895751953,67.17277526855469,66.86216735839844,65.97842407226563,100,100,100,100,100,100,100,100,19.394176483154297,17179869184,21474836480,5969428480,20243677184
307,1729546183009,3228,3228,3228,3228,3228,3228,3228,3228,68.25012969970703,64.17376708984375,71.3653335571289,73.57777404785156,70.67203521728516,66.21054077148438,66.68286895751953,67.17277526855469,66.86216735839844,65.97842407226563,100,96.7741928100586,100,100,100,100,100,100,19.394176483154297,17179869184,21474836480,6175784960,20243677184
