Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729544514940,3228,3228,3228,3228,3228,3228,3228,3228,55.999549865722656,53.77024459838867,54.83196258544922,55.65519332885742,56.279571533203125,54.46312713623047,54.604061126708984,55.137569427490234,57.2216796875,56.97808074951172,0,0,100,50,0,50,33.333335876464844,0,4.557750701904297,17179869184,21474836480,5333614592,20260454400
308,1729544514940,3228,3228,3228,3228,3228,3228,3228,3228,55.999549865722656,53.77024459838867,54.83196258544922,55.65519332885742,56.279571533203125,54.46312713623047,54.604061126708984,55.137569427490234,57.2216796875,56.97808074951172,0,0,NaN,0,100,NaN,NaN,0,4.557750701904297,17179869184,21474836480,5337448448,20260454400
309,1729544515249,3228,3228,3228,3228,3228,3228,3228,3228,58.327415466308594,55.1250114440918,59.113075256347656,59.96876525878906,59.73167419433594,56.66007995605469,58.030906677246094,58.44686508178711,59.14970397949219,57.924781799316406,93.54838562011719,96.66666412353516,100,100,100,96.7741928100586,100,96.7741928100586,4.557750701904297,17179869184,21474836480,5386780672,20260454400
300,1729544515559,3228,3228,3228,3228,3228,3228,3228,3228,58.327415466308594,55.1250114440918,59.113075256347656,59.96876525878906,59.73167419433594,56.66007995605469,58.030906677246094,58.44686508178711,59.14970397949219,57.924781799316406,16.129032135009766,12.90322494506836,90,78.125,81.25,70.96774291992188,54.83871078491211,63.33333206176758,4.557750701904297,17179869184,21474836480,5410439168,20260454400
302,1729544515859,3228,3228,3228,3228,3228,3228,3228,3228,58.327415466308594,55.1250114440918,59.113075256347656,59.96876525878906,59.73167419433594,56.66007995605469,58.030906677246094,58.44686508178711,59.14970397949219,57.924781799316406,46.66666793823242,43.33333206176758,93.54838562011719,90,86.66666412353516,83.87096405029297,80,87.09677124023438,5.2058634757995605,17179869184,21474836480,5539102720,20260454400
300,1729544516162,3228,3228,3228,3228,3228,3228,3228,3228,65.17261505126953,63.00661849975586,70.93144989013672,73.34967041015625,69.21077728271484,63.74546813964844,71.26884460449219,71.73811340332031,69.37074279785156,65.24794006347656,44.82758712768555,48.27585983276367,90,96.55171966552734,93.33333587646484,93.10344696044922,86.66666412353516,82.75862121582031,5.2058634757995605,17179869184,21474836480,5642977280,20260454400
307,1729544516462,3228,3228,3228,3228,3228,3228,3228,3228,65.17261505126953,63.00661849975586,70.93144989013672,73.34967041015625,69.21077728271484,63.74546813964844,71.26884460449219,71.73811340332031,69.37074279785156,65.24794006347656,66.66667175292969,64.51612854003906,96.66666412353516,93.33333587646484,93.33333587646484,93.33333587646484,90,90.32257843017578,5.2058634757995605,17179869184,21474836480,5709152256,20260454400
308,1729544516769,3228,3228,3228,3228,3228,3228,3228,3228,65.17261505126953,63.00661849975586,70.93144989013672,73.34967041015625,69.21077728271484,63.74546813964844,71.26884460449219,71.73811340332031,69.37074279785156,65.24794006347656,32.25806427001953,26.666667938232422,96.66666412353516,93.54838562011719,90,87.09677124023438,76.66666412353516,63.33333206176758,23.571191787719727,17179869184,21474836480,5748310016,20260454400
307,1729544517078,3228,3228,3228,3228,3228,3228,3228,3228,65.17261505126953,63.00661849975586,70.93144989013672,73.34967041015625,69.21077728271484,63.74546813964844,71.26884460449219,71.73811340332031,69.37074279785156,65.24794006347656,23.33333396911621,19.35483741760254,90.32257843017578,73.33333587646484,73.33333587646484,64.51612854003906,46.66666793823242,25.80644989013672,23.571191787719727,17179869184,21474836480,5774360576,20260454400
308,1729544517386,3228,3228,3228,3228,3228,3228,3228,3228,65.81087493896484,63.605445861816406,70.77041625976563,72.95677947998047,68.891357421875,63.97222900390625,70.9127197265625,70.70689392089844,68.50469207763672,65.46867370605469,16.666667938232422,16.666667938232422,48.3870964050293,41.935482025146484,18.75,10,3.22580623626709,0,23.571191787719727,17179869184,21474836480,5774082048,20260454400
301,1729544517695,3228,3228,3228,3228,3228,3228,3228,3228,65.81087493896484,63.605445861816406,70.77041625976563,72.95677947998047,68.891357421875,63.97222900390625,70.9127197265625,70.70689392089844,68.50469207763672,65.46867370605469,43.75,40,61.29032516479492,59.375,56.66666793823242,58.06451416015625,41.935482025146484,40,33.28115463256836,17179869184,21474836480,5889540096,20260454400
309,1729544517997,3228,3228,3228,3228,3228,3228,3228,3228,65.81087493896484,63.605445861816406,70.77041625976563,72.95677947998047,68.891357421875,63.97222900390625,70.9127197265625,70.70689392089844,68.50469207763672,65.46867370605469,100,100,100,100,100,100,100,100,33.28115463256836,17179869184,21474836480,6130319360,20260454400
306,1729544518307,3228,3228,3228,3228,3228,3228,3228,3228,63.76994705200195,61.74274826049805,67.74787902832031,69.69602966308594,66.39588928222656,62.25083923339844,67.88392639160156,68.29491424560547,66.7245101928711,64.01728820800781,100,100,100,100,100,100,100,100,33.28115463256836,17179869184,21474836480,6206423040,20260454400
309,1729544518613,3228,3228,3228,3228,3228,3228,3228,3228,63.76994705200195,61.74274826049805,67.74787902832031,69.69602966308594,66.39588928222656,62.25083923339844,67.88392639160156,68.29491424560547,66.7245101928711,64.01728820800781,63.33333206176758,64.51612854003906,80,83.33332824707031,80.6451644897461,63.33333206176758,61.29032516479492,60.000003814697266,19.788244247436523,17179869184,21474836480,6206423040,20260454400
308,1729544518924,3228,3228,3228,3228,3228,3228,3228,3228,63.76994705200195,61.74274826049805,67.74787902832031,69.69602966308594,66.39588928222656,62.25083923339844,67.88392639160156,68.29491424560547,66.7245101928711,64.01728820800781,93.54838562011719,93.33333587646484,93.54838562011719,100,93.54838562011719,93.75,93.54838562011719,93.75,19.788244247436523,17179869184,21474836480,6206423040,20260454400
308,1729544519232,3228,3228,3228,3228,3228,3228,3228,3228,67.59751892089844,66.49203491210938,72.82820892333984,76.07262420654297,71.60848236083984,66.2138900756836,74.71726989746094,75.78755187988281,73.09532928466797,68.48695373535156,100,100,100,100,100,100,100,100,19.788244247436523,17179869184,21474836480,8160198656,20260454400
309,1729544519540,3228,3228,3228,3228,3228,3228,3228,3228,67.59751892089844,66.49203491210938,72.82820892333984,76.07262420654297,71.60848236083984,66.2138900756836,74.71726989746094,75.78755187988281,73.09532928466797,68.48695373535156,96.875,100,100,100,100,100,100,100,19.788244247436523,17179869184,21474836480,8993423360,20260454400
306,1729544519850,3228,3228,3228,3228,3228,3228,3228,3228,67.59751892089844,66.49203491210938,72.82820892333984,76.07262420654297,71.60848236083984,66.2138900756836,74.71726989746094,75.78755187988281,73.09532928466797,68.48695373535156,53.333335876464844,48.3870964050293,83.87096405029297,74.19355010986328,74.19355010986328,51.61289978027344,51.61289978027344,46.875,33.9025993347168,17179869184,21474836480,8993423360,20260454400
300,1729544520157,3228,3228,3228,3228,3228,3228,3228,3228,66.92438507080078,64.94456481933594,71.62290954589844,73.56477355957031,69.72290802001953,65.06161499023438,70.7777328491211,70.99334716796875,69.9670639038086,66.9404067993164,16.129032135009766,16.129032135009766,74.19355010986328,67.74193572998047,41.935482025146484,16.129032135009766,0,3.3333334922790527,33.9025993347168,17179869184,21474836480,8993423360,20260454400
300,1729544520457,3228,3228,3228,3228,3228,3228,3228,3228,66.92438507080078,64.94456481933594,71.62290954589844,73.56477355957031,69.72290802001953,65.06161499023438,70.7777328491211,70.99334716796875,69.9670639038086,66.9404067993164,20.689655303955078,20.689655303955078,86.20689392089844,96.55171966552734,51.72413635253906,17.241378784179688,10.344827651977539,13.793103218078613,33.9025993347168,17179869184,21474836480,9360474112,20260454400
316,1729544520757,3228,3228,3228,3228,3228,3228,3228,3228,66.92438507080078,64.94456481933594,71.62290954589844,73.56477355957031,69.72290802001953,65.06161499023438,70.7777328491211,70.99334716796875,69.9670639038086,66.9404067993164,16.666667938232422,20,96.7741928100586,90.32257843017578,86.66666412353516,20,10,12.90322494506836,32.69892120361328,17179869184,21474836480,9462562816,20260454400
306,1729544521075,3228,3228,3228,3228,3228,3228,3228,3228,66.92438507080078,64.94456481933594,71.62290954589844,73.56477355957031,69.72290802001953,65.06161499023438,70.7777328491211,70.99334716796875,69.9670639038086,66.9404067993164,41.935482025146484,43.75,80.6451644897461,75,75,78.78787994384766,50,38.70967483520508,32.69892120361328,17179869184,21474836480,10162159616,20260454400
309,1729544521382,3228,3228,3228,3228,3228,3228,3228,3228,66.18318176269531,61.22537612915039,70.326171875,72.59158325195313,68.88211059570313,63.67338180541992,66.28640747070313,66.04519653320313,64.60755920410156,64.12935638427734,93.33333587646484,90,93.33333587646484,93.10344696044922,90.32257843017578,93.10344696044922,90,87.09677124023438,32.69892120361328,17179869184,21474836480,10599841792,20260454400
301,1729544521692,3228,3228,3228,3228,3228,3228,3228,3228,66.18318176269531,61.22537612915039,70.326171875,72.59158325195313,68.88211059570313,63.67338180541992,66.28640747070313,66.04519653320313,64.60755920410156,64.12935638427734,31.25,33.333335876464844,74.19355010986328,78.125,70,87.09677124023438,83.87096405029297,58.06451416015625,20.560213088989258,17179869184,21474836480,10514382848,20260454400
